symbol,breakout_date,market_level,macd_d0,macd_d1,macd_d2,macd_d3,macd_signal_d0,macd_signal_d1,macd_signal_d2,macd_signal_d3
TKX-USD,2024-12-30,6.0,4.035389679561561,4.101704284071257,3.78113192403481,3.181009457390335,2.985584732448221,2.7231334956698863,2.378490798569544,2.0278305172032267
TOSHI-USD,2021-10-31,9.0,0.0030078801253612,-0.0568344239625755,-0.0900364451280673,-0.1676402378789223,-0.1558442923293046,-0.195557335442971,-0.2302380633130699,-0.2652884678593206
TOSHI-USD,2021-10-31,9.0,0.0030078801253612,-0.0568344239625755,-0.0900364451280673,-0.1676402378789223,-0.1558442923293046,-0.195557335442971,-0.2302380633130699,-0.2652884678593206
TOSHI-USD,2021-10-31,8.0,0.0030078801253612,-0.0568344239625755,-0.0900364451280673,-0.1676402378789223,-0.1558442923293046,-0.195557335442971,-0.2302380633130699,-0.2652884678593206
TOSHI-USD,2021-10-31,9.0,0.0030078801253612,-0.0568344239625755,-0.0900364451280673,-0.1676402378789223,-0.1558442923293046,-0.195557335442971,-0.2302380633130699,-0.2652884678593206
TOSHI-USD,2022-01-22,1.0,-1.6262260493814455,-1.5085345536482642,-1.3970831645754809,-1.3714097842640545,-1.5076680988886184,-1.4780286112654113,-1.470402125669698,-1.4887318659432522
TOSHI-USD,2022-01-22,1.0,-1.6262260493814455,-1.5085345536482642,-1.3970831645754809,-1.3714097842640545,-1.5076680988886184,-1.4780286112654113,-1.470402125669698,-1.4887318659432522
TOSHI-USD,2022-01-22,1.0,-1.6262260493814455,-1.5085345536482642,-1.3970831645754809,-1.3714097842640545,-1.5076680988886184,-1.4780286112654113,-1.470402125669698,-1.4887318659432522
TOSHI-USD,2022-01-22,1.0,-1.6262260493814455,-1.5085345536482642,-1.3970831645754809,-1.3714097842640545,-1.5076680988886184,-1.4780286112654113,-1.470402125669698,-1.4887318659432522
TOSHI-USD,2022-02-12,6.0,0.428216246890635,0.4793452020458559,0.5304988824840002,0.5164802844598331,0.2655640511815533,0.2249010022542829,0.1612899523063896,0.068987719761987
TOSHI-USD,2022-02-12,4.0,0.428216246890635,0.4793452020458559,0.5304988824840002,0.5164802844598331,0.2655640511815533,0.2249010022542829,0.1612899523063896,0.068987719761987
TOSHI-USD,2022-02-12,4.0,0.428216246890635,0.4793452020458559,0.5304988824840002,0.5164802844598331,0.2655640511815533,0.2249010022542829,0.1612899523063896,0.068987719761987
TOSHI-USD,2022-02-12,4.0,0.428216246890635,0.4793452020458559,0.5304988824840002,0.5164802844598331,0.2655640511815533,0.2249010022542829,0.1612899523063896,0.068987719761987
TOSHI-USD,2022-07-25,9.0,0.1895447572321744,0.2105010477468893,0.190745018533518,0.1767727582377967,0.1221941344957959,0.1053564788117013,0.0790703365779043,0.0511516660890008
TOSHI-USD,2022-07-25,8.0,0.1895447572321744,0.2105010477468893,0.190745018533518,0.1767727582377967,0.1221941344957959,0.1053564788117013,0.0790703365779043,0.0511516660890008
TOSHI-USD,2022-07-25,6.0,0.1895447572321744,0.2105010477468893,0.190745018533518,0.1767727582377967,0.1221941344957959,0.1053564788117013,0.0790703365779043,0.0511516660890008
TOSHI-USD,2022-07-25,7.0,0.1895447572321744,0.2105010477468893,0.190745018533518,0.1767727582377967,0.1221941344957959,0.1053564788117013,0.0790703365779043,0.0511516660890008
TRAC-USD,2020-08-02,7.0,0.0084524477852271,0.0097628336524366,0.0092635101129266,0.0093980390953726,0.0090799502246905,0.0092368258345563,0.0091053238800863,0.0090657773218762
TRAC-USD,2020-08-02,9.0,0.0084524477852271,0.0097628336524366,0.0092635101129266,0.0093980390953726,0.0090799502246905,0.0092368258345563,0.0091053238800863,0.0090657773218762
TRAC-USD,2020-08-02,9.0,0.0084524477852271,0.0097628336524366,0.0092635101129266,0.0093980390953726,0.0090799502246905,0.0092368258345563,0.0091053238800863,0.0090657773218762
TRAC-USD,2020-08-02,9.0,0.0084524477852271,0.0097628336524366,0.0092635101129266,0.0093980390953726,0.0090799502246905,0.0092368258345563,0.0091053238800863,0.0090657773218762
TRAC-USD,2020-08-12,8.0,0.0220470326287307,0.0220694135883863,0.0207543074962761,0.0194042294645327,0.0176759320069911,0.0165831568515562,0.0152115926673487,0.0138259139601168
TRAC-USD,2020-08-12,9.0,0.0220470326287307,0.0220694135883863,0.0207543074962761,0.0194042294645327,0.0176759320069911,0.0165831568515562,0.0152115926673487,0.0138259139601168
TRAC-USD,2020-08-12,9.0,0.0220470326287307,0.0220694135883863,0.0207543074962761,0.0194042294645327,0.0176759320069911,0.0165831568515562,0.0152115926673487,0.0138259139601168
TRAC-USD,2020-08-12,9.0,0.0220470326287307,0.0220694135883863,0.0207543074962761,0.0194042294645327,0.0176759320069911,0.0165831568515562,0.0152115926673487,0.0138259139601168
TRAC-USD,2020-09-01,3.0,0.0108250741031185,0.0150034036475857,0.0183030254057673,0.0203185572618211,0.0209146697669592,0.0234370686829194,0.0255454849417528,0.0273560998257491
TRAC-USD,2020-09-01,2.0,0.0108250741031185,0.0150034036475857,0.0183030254057673,0.0203185572618211,0.0209146697669592,0.0234370686829194,0.0255454849417528,0.0273560998257491
TRAC-USD,2020-09-01,2.0,0.0108250741031185,0.0150034036475857,0.0183030254057673,0.0203185572618211,0.0209146697669592,0.0234370686829194,0.0255454849417528,0.0273560998257491
TRAC-USD,2020-09-01,2.0,0.0108250741031185,0.0150034036475857,0.0183030254057673,0.0203185572618211,0.0209146697669592,0.0234370686829194,0.0255454849417528,0.0273560998257491
TRAC-USD,2020-09-07,3.0,0.0050823445616824,0.0066453199009433,0.0070639637894406,0.0095122693798615,0.0107227638791143,0.0121328687084722,0.0135047559103545,0.0151149539405829
TRAC-USD,2020-09-07,2.0,0.0050823445616824,0.0066453199009433,0.0070639637894406,0.0095122693798615,0.0107227638791143,0.0121328687084722,0.0135047559103545,0.0151149539405829
TRAC-USD,2020-09-07,2.0,0.0050823445616824,0.0066453199009433,0.0070639637894406,0.0095122693798615,0.0107227638791143,0.0121328687084722,0.0135047559103545,0.0151149539405829
TRAC-USD,2020-09-07,2.0,0.0050823445616824,0.0066453199009433,0.0070639637894406,0.0095122693798615,0.0107227638791143,0.0121328687084722,0.0135047559103545,0.0151149539405829
TRAC-USD,2020-11-03,7.0,-0.0100147686267226,-0.0112114080050049,-0.011689963616162,-0.0120068260155479,-0.0112284922223296,-0.0115319231212313,-0.0116120519002879,-0.0115925739713194
TRAC-USD,2020-11-03,6.0,-0.0100147686267226,-0.0112114080050049,-0.011689963616162,-0.0120068260155479,-0.0112284922223296,-0.0115319231212313,-0.0116120519002879,-0.0115925739713194
TRAC-USD,2020-11-03,7.0,-0.0100147686267226,-0.0112114080050049,-0.011689963616162,-0.0120068260155479,-0.0112284922223296,-0.0115319231212313,-0.0116120519002879,-0.0115925739713194
TRAC-USD,2020-11-03,5.0,-0.0100147686267226,-0.0112114080050049,-0.011689963616162,-0.0120068260155479,-0.0112284922223296,-0.0115319231212313,-0.0116120519002879,-0.0115925739713194
TRAC-USD,2020-11-07,,0.000517433563658,-0.0026688425697946,-0.0073091033689806,-0.0086126631788539,-0.0067402204534459,-0.0085546339577219,-0.0100260818047037,-0.0107053264136344
TRAC-USD,2020-11-30,6.0,0.0052060865691852,0.0056266252741969,0.0044704739968293,0.0037709004952959,0.0044773074627687,0.0042951126861645,0.0039622345391565,0.0038351746747382
TRAC-USD,2020-11-30,6.0,0.0052060865691852,0.0056266252741969,0.0044704739968293,0.0037709004952959,0.0044773074627687,0.0042951126861645,0.0039622345391565,0.0038351746747382
TRAC-USD,2020-11-30,9.0,0.0052060865691852,0.0056266252741969,0.0044704739968293,0.0037709004952959,0.0044773074627687,0.0042951126861645,0.0039622345391565,0.0038351746747382
TRAC-USD,2020-11-30,8.0,0.0052060865691852,0.0056266252741969,0.0044704739968293,0.0037709004952959,0.0044773074627687,0.0042951126861645,0.0039622345391565,0.0038351746747382
TRAC-USD,2020-12-11,6.0,0.0126747466462807,0.014768080320313,0.0170736213893246,0.0182500810493768,0.0141989201163686,0.0145799634838906,0.014532934274785,0.0138977624961501
TRAC-USD,2020-12-11,4.0,0.0126747466462807,0.014768080320313,0.0170736213893246,0.0182500810493768,0.0141989201163686,0.0145799634838906,0.014532934274785,0.0138977624961501
TRAC-USD,2020-12-11,4.0,0.0126747466462807,0.014768080320313,0.0170736213893246,0.0182500810493768,0.0141989201163686,0.0145799634838906,0.014532934274785,0.0138977624961501
TRAC-USD,2020-12-11,3.0,0.0126747466462807,0.014768080320313,0.0170736213893246,0.0182500810493768,0.0141989201163686,0.0145799634838906,0.014532934274785,0.0138977624961501
TRAC-USD,2021-01-21,7.0,-0.0001114321382467,0.0025097071132175,0.0029024528707128,0.0038181759361202,0.0006816363466624,0.0008799034678897,0.0004724525565577,-0.0001350475219809
TRAC-USD,2021-01-21,7.0,-0.0001114321382467,0.0025097071132175,0.0029024528707128,0.0038181759361202,0.0006816363466624,0.0008799034678897,0.0004724525565577,-0.0001350475219809
TRAC-USD,2021-01-21,6.0,-0.0001114321382467,0.0025097071132175,0.0029024528707128,0.0038181759361202,0.0006816363466624,0.0008799034678897,0.0004724525565577,-0.0001350475219809
TRAC-USD,2021-01-21,5.0,-0.0001114321382467,0.0025097071132175,0.0029024528707128,0.0038181759361202,0.0006816363466624,0.0008799034678897,0.0004724525565577,-0.0001350475219809
TRAC-USD,2021-02-02,9.0,-0.0012885163944381,-0.0002566005775393,3.260981603875335e-05,0.0019196869248575,0.0011223188036016,0.0017250276031115,0.0022204346482742,0.0027673908563331
TRAC-USD,2021-02-02,8.0,-0.0012885163944381,-0.0002566005775393,3.260981603875335e-05,0.0019196869248575,0.0011223188036016,0.0017250276031115,0.0022204346482742,0.0027673908563331
TRAC-USD,2021-02-02,9.0,-0.0012885163944381,-0.0002566005775393,3.260981603875335e-05,0.0019196869248575,0.0011223188036016,0.0017250276031115,0.0022204346482742,0.0027673908563331
TRAC-USD,2021-02-02,8.0,-0.0012885163944381,-0.0002566005775393,3.260981603875335e-05,0.0019196869248575,0.0011223188036016,0.0017250276031115,0.0022204346482742,0.0027673908563331
TRAC-USD,2021-02-06,8.0,0.0053142607565448,0.0030721404501403,-0.0002593977133533,-0.0019900171510316,0.0017771157417117,0.0008928294880035,0.0003480017474692,0.0004998516126749
TRAC-USD,2021-02-06,8.0,0.0053142607565448,0.0030721404501403,-0.0002593977133533,-0.0019900171510316,0.0017771157417117,0.0008928294880035,0.0003480017474692,0.0004998516126749
TRAC-USD,2021-02-06,8.0,0.0053142607565448,0.0030721404501403,-0.0002593977133533,-0.0019900171510316,0.0017771157417117,0.0008928294880035,0.0003480017474692,0.0004998516126749
TRAC-USD,2021-02-06,9.0,0.0053142607565448,0.0030721404501403,-0.0002593977133533,-0.0019900171510316,0.0017771157417117,0.0008928294880035,0.0003480017474692,0.0004998516126749
TRAC-USD,2021-03-05,7.0,0.0274694430609793,0.0313701934173569,0.0342971845418242,0.0363219743700315,0.040486534276184,0.0437408070799851,0.0468334604956422,0.0499675294840966
TRAC-USD,2021-03-05,7.0,0.0274694430609793,0.0313701934173569,0.0342971845418242,0.0363219743700315,0.040486534276184,0.0437408070799851,0.0468334604956422,0.0499675294840966
TRAC-USD,2021-03-05,8.0,0.0274694430609793,0.0313701934173569,0.0342971845418242,0.0363219743700315,0.040486534276184,0.0437408070799851,0.0468334604956422,0.0499675294840966
TRAC-USD,2021-03-05,9.0,0.0274694430609793,0.0313701934173569,0.0342971845418242,0.0363219743700315,0.040486534276184,0.0437408070799851,0.0468334604956422,0.0499675294840966
TRAC-USD,2021-05-23,5.0,-0.0868170521097652,-0.0734850516972959,-0.0622172390307825,-0.0517470456895061,-0.054630382594752,-0.0465837152159986,-0.0398583810956743,-0.0342686666118973
TRAC-USD,2021-05-23,4.0,-0.0868170521097652,-0.0734850516972959,-0.0622172390307825,-0.0517470456895061,-0.054630382594752,-0.0465837152159986,-0.0398583810956743,-0.0342686666118973
TRAC-USD,2021-05-23,3.0,-0.0868170521097652,-0.0734850516972959,-0.0622172390307825,-0.0517470456895061,-0.054630382594752,-0.0465837152159986,-0.0398583810956743,-0.0342686666118973
TRAC-USD,2021-05-23,2.0,-0.0868170521097652,-0.0734850516972959,-0.0622172390307825,-0.0517470456895061,-0.054630382594752,-0.0465837152159986,-0.0398583810956743,-0.0342686666118973
TRAC-USD,2021-07-20,7.0,-0.0235725288371836,-0.0189952363445455,-0.014850602086276,-0.013379383689501,-0.015218326503807,-0.0131297759204629,-0.0116634108144422,-0.0108666129964838
TRAC-USD,2021-07-20,7.0,-0.0235725288371836,-0.0189952363445455,-0.014850602086276,-0.013379383689501,-0.015218326503807,-0.0131297759204629,-0.0116634108144422,-0.0108666129964838
TRAC-USD,2021-07-20,7.0,-0.0235725288371836,-0.0189952363445455,-0.014850602086276,-0.013379383689501,-0.015218326503807,-0.0131297759204629,-0.0116634108144422,-0.0108666129964838
TRAC-USD,2021-07-20,7.0,-0.0235725288371836,-0.0189952363445455,-0.014850602086276,-0.013379383689501,-0.015218326503807,-0.0131297759204629,-0.0116634108144422,-0.0108666129964838
TRAC-USD,2021-08-30,,-0.0032025846820146,0.0005705654844191,0.0043893217881607,0.0075355814593193,0.0085849446931301,0.0115318270369162,0.0142721424250405,0.0167428475842605
TRAC-USD,2021-09-17,,0.0094379430992446,0.0113223332877188,0.0097465636299685,0.0063734553706291,0.0089899660794373,0.0088779718244855,0.0082668814586772,0.0078969609158543
TRAC-USD,2021-09-21,5.0,0.0182714975444451,0.0210156597541997,0.0179547820183787,0.008700397012004,0.0138882279280802,0.0127924105239889,0.0107365982164363,0.0089320522659507
TRAC-USD,2021-09-21,4.0,0.0182714975444451,0.0210156597541997,0.0179547820183787,0.008700397012004,0.0138882279280802,0.0127924105239889,0.0107365982164363,0.0089320522659507
TRAC-USD,2021-09-21,1.0,0.0182714975444451,0.0210156597541997,0.0179547820183787,0.008700397012004,0.0138882279280802,0.0127924105239889,0.0107365982164363,0.0089320522659507
TRAC-USD,2021-09-21,1.0,0.0182714975444451,0.0210156597541997,0.0179547820183787,0.008700397012004,0.0138882279280802,0.0127924105239889,0.0107365982164363,0.0089320522659507
TRAC-USD,2021-10-18,4.0,0.0465704208411313,0.047510843429006,0.0474163153290582,0.0459142209740033,0.0414254713345688,0.0401392339579282,0.0382963315901587,0.0360163356554339
TRAC-USD,2021-10-18,7.0,0.0465704208411313,0.047510843429006,0.0474163153290582,0.0459142209740033,0.0414254713345688,0.0401392339579282,0.0382963315901587,0.0360163356554339
TRAC-USD,2021-10-18,8.0,0.0465704208411313,0.047510843429006,0.0474163153290582,0.0459142209740033,0.0414254713345688,0.0401392339579282,0.0382963315901587,0.0360163356554339
TRAC-USD,2021-10-18,7.0,0.0465704208411313,0.047510843429006,0.0474163153290582,0.0459142209740033,0.0414254713345688,0.0401392339579282,0.0382963315901587,0.0360163356554339
TRAC-USD,2021-10-24,9.0,0.1177100476659587,0.1117497056633989,0.1029723277180184,0.0848889044723187,0.0823590516647622,0.073521302664463,0.0639642019147291,0.0542121704639067
TRAC-USD,2021-10-24,9.0,0.1177100476659587,0.1117497056633989,0.1029723277180184,0.0848889044723187,0.0823590516647622,0.073521302664463,0.0639642019147291,0.0542121704639067
TRAC-USD,2021-10-24,8.0,0.1177100476659587,0.1117497056633989,0.1029723277180184,0.0848889044723187,0.0823590516647622,0.073521302664463,0.0639642019147291,0.0542121704639067
TRAC-USD,2021-10-24,8.0,0.1177100476659587,0.1117497056633989,0.1029723277180184,0.0848889044723187,0.0823590516647622,0.073521302664463,0.0639642019147291,0.0542121704639067
TRAC-USD,2021-10-30,9.0,0.1698924558990616,0.1716066769779056,0.170192698047853,0.1664387182495913,0.1421899327459057,0.1352643019576167,0.1261787082025444,0.1151752107412173
TRAC-USD,2021-10-30,9.0,0.1698924558990616,0.1716066769779056,0.170192698047853,0.1664387182495913,0.1421899327459057,0.1352643019576167,0.1261787082025444,0.1151752107412173
TRAC-USD,2021-10-30,8.0,0.1698924558990616,0.1716066769779056,0.170192698047853,0.1664387182495913,0.1421899327459057,0.1352643019576167,0.1261787082025444,0.1151752107412173
TRAC-USD,2021-10-30,8.0,0.1698924558990616,0.1716066769779056,0.170192698047853,0.1664387182495913,0.1421899327459057,0.1352643019576167,0.1261787082025444,0.1151752107412173
TRAC-USD,2021-11-04,9.0,0.3520520182367628,0.3460754052069013,0.2803063173846452,0.1605270730256369,0.23798649004637,0.2094701079987718,0.1753187836967394,0.149071900274763
TRAC-USD,2021-11-04,9.0,0.3520520182367628,0.3460754052069013,0.2803063173846452,0.1605270730256369,0.23798649004637,0.2094701079987718,0.1753187836967394,0.149071900274763
TRAC-USD,2021-11-04,8.0,0.3520520182367628,0.3460754052069013,0.2803063173846452,0.1605270730256369,0.23798649004637,0.2094701079987718,0.1753187836967394,0.149071900274763
TRAC-USD,2021-11-04,9.0,0.3520520182367628,0.3460754052069013,0.2803063173846452,0.1605270730256369,0.23798649004637,0.2094701079987718,0.1753187836967394,0.149071900274763
TRAC-USD,2021-11-18,,0.1432392616647264,0.1931472315124884,0.2348064041967239,0.2765605837111726,0.2577031474496523,0.2863191188958837,0.3096120907417324,0.3283135123779845
TRAC-USD,2021-12-13,,-0.162254852214295,-0.1491283218787515,-0.145762570899292,-0.1386118453628226,-0.1128506803204109,-0.1004996373469399,-0.088342466213987,-0.0739874400426607
TRAC-USD,2022-03-18,9.0,-0.0403140151104219,-0.0455025692683013,-0.0484629175283162,-0.0524626210718202,-0.0494899145148493,-0.0517838893659562,-0.0533542193903699,-0.0545770448558834
TRAC-USD,2022-03-18,9.0,-0.0403140151104219,-0.0455025692683013,-0.0484629175283162,-0.0524626210718202,-0.0494899145148493,-0.0517838893659562,-0.0533542193903699,-0.0545770448558834
TRAC-USD,2022-03-18,9.0,-0.0403140151104219,-0.0455025692683013,-0.0484629175283162,-0.0524626210718202,-0.0494899145148493,-0.0517838893659562,-0.0533542193903699,-0.0545770448558834
TRAC-USD,2022-03-18,9.0,-0.0403140151104219,-0.0455025692683013,-0.0484629175283162,-0.0524626210718202,-0.0494899145148493,-0.0517838893659562,-0.0533542193903699,-0.0545770448558834
TRAC-USD,2022-05-12,1.0,-0.0814911147464806,-0.0757268901815148,-0.0685149250921151,-0.0662938639670259,-0.0660157751406787,-0.0621469402392282,-0.0587519527536565,-0.0563112096690419
TRAC-USD,2022-05-12,1.0,-0.0814911147464806,-0.0757268901815148,-0.0685149250921151,-0.0662938639670259,-0.0660157751406787,-0.0621469402392282,-0.0587519527536565,-0.0563112096690419
TRAC-USD,2022-05-12,2.0,-0.0814911147464806,-0.0757268901815148,-0.0685149250921151,-0.0662938639670259,-0.0660157751406787,-0.0621469402392282,-0.0587519527536565,-0.0563112096690419
TRAC-USD,2022-05-12,1.0,-0.0814911147464806,-0.0757268901815148,-0.0685149250921151,-0.0662938639670259,-0.0660157751406787,-0.0621469402392282,-0.0587519527536565,-0.0563112096690419
TRAC-USD,2023-02-05,5.0,0.014676263598998,0.0138091057810167,0.011699009716045,0.0116822242024696,0.0134006081926921,0.0130816943411156,0.0128998414811403,0.0132000494224142
TRAC-USD,2023-02-05,2.0,0.014676263598998,0.0138091057810167,0.011699009716045,0.0116822242024696,0.0134006081926921,0.0130816943411156,0.0128998414811403,0.0132000494224142
TRAC-USD,2023-02-05,2.0,0.014676263598998,0.0138091057810167,0.011699009716045,0.0116822242024696,0.0134006081926921,0.0130816943411156,0.0128998414811403,0.0132000494224142
TRAC-USD,2023-02-05,3.0,0.014676263598998,0.0138091057810167,0.011699009716045,0.0116822242024696,0.0134006081926921,0.0130816943411156,0.0128998414811403,0.0132000494224142
TRAC-USD,2023-11-17,5.0,0.0064474757926062,0.0081733714161631,0.0101716250081633,0.0116634098799411,0.0107004937608897,0.0117637482529606,0.01266134246216,0.0132837718256592
TRAC-USD,2023-11-17,4.0,0.0064474757926062,0.0081733714161631,0.0101716250081633,0.0116634098799411,0.0107004937608897,0.0117637482529606,0.01266134246216,0.0132837718256592
TRAC-USD,2023-11-17,3.0,0.0064474757926062,0.0081733714161631,0.0101716250081633,0.0116634098799411,0.0107004937608897,0.0117637482529606,0.01266134246216,0.0132837718256592
TRAC-USD,2023-11-17,6.0,0.0064474757926062,0.0081733714161631,0.0101716250081633,0.0116634098799411,0.0107004937608897,0.0117637482529606,0.01266134246216,0.0132837718256592
TRAC-USD,2023-11-21,6.0,0.0154694515504351,0.0150741194919896,0.0108933414277092,0.0078930401085904,0.0120912666831322,0.0112467204663065,0.0102898707098857,0.0101390030304299
TRAC-USD,2023-11-21,6.0,0.0154694515504351,0.0150741194919896,0.0108933414277092,0.0078930401085904,0.0120912666831322,0.0112467204663065,0.0102898707098857,0.0101390030304299
TRAC-USD,2023-11-21,5.0,0.0154694515504351,0.0150741194919896,0.0108933414277092,0.0078930401085904,0.0120912666831322,0.0112467204663065,0.0102898707098857,0.0101390030304299
TRAC-USD,2023-11-21,7.0,0.0154694515504351,0.0150741194919896,0.0108933414277092,0.0078930401085904,0.0120912666831322,0.0112467204663065,0.0102898707098857,0.0101390030304299
TRAC-USD,2023-11-26,7.0,0.0363106109069237,0.0359478262835978,0.0341507187395215,0.0291932218568218,0.0261619753240007,0.02362481642827,0.020544063964438,0.0171424002706671
TRAC-USD,2023-11-26,7.0,0.0363106109069237,0.0359478262835978,0.0341507187395215,0.0291932218568218,0.0261619753240007,0.02362481642827,0.020544063964438,0.0171424002706671
TRAC-USD,2023-11-26,6.0,0.0363106109069237,0.0359478262835978,0.0341507187395215,0.0291932218568218,0.0261619753240007,0.02362481642827,0.020544063964438,0.0171424002706671
TRAC-USD,2023-11-26,6.0,0.0363106109069237,0.0359478262835978,0.0341507187395215,0.0291932218568218,0.0261619753240007,0.02362481642827,0.020544063964438,0.0171424002706671
TRAC-USD,2024-01-23,6.0,-0.0208430170202901,-0.0130078460814702,-0.0025973719843962,0.0062953045992408,0.006857309248343,0.0137823908155013,0.0204799500397442,0.0262492805457794
TRAC-USD,2024-01-23,5.0,-0.0208430170202901,-0.0130078460814702,-0.0025973719843962,0.0062953045992408,0.006857309248343,0.0137823908155013,0.0204799500397442,0.0262492805457794
TRAC-USD,2024-01-23,4.0,-0.0208430170202901,-0.0130078460814702,-0.0025973719843962,0.0062953045992408,0.006857309248343,0.0137823908155013,0.0204799500397442,0.0262492805457794
TRAC-USD,2024-01-23,5.0,-0.0208430170202901,-0.0130078460814702,-0.0025973719843962,0.0062953045992408,0.006857309248343,0.0137823908155013,0.0204799500397442,0.0262492805457794
TRB-USD,2020-08-03,9.0,0.993740129929682,0.9302315347461788,0.9018029005121376,0.9445968009287408,1.142039549501414,1.179114404394347,1.2413351218063888,1.3262181771299515
TRB-USD,2020-08-03,9.0,0.993740129929682,0.9302315347461788,0.9018029005121376,0.9445968009287408,1.142039549501414,1.179114404394347,1.2413351218063888,1.3262181771299515
TRB-USD,2020-08-03,8.0,0.993740129929682,0.9302315347461788,0.9018029005121376,0.9445968009287408,1.142039549501414,1.179114404394347,1.2413351218063888,1.3262181771299515
TRB-USD,2020-08-03,9.0,0.993740129929682,0.9302315347461788,0.9018029005121376,0.9445968009287408,1.142039549501414,1.179114404394347,1.2413351218063888,1.3262181771299515
TRB-USD,2020-08-07,8.0,1.9007190187788647,1.6331151480643769,1.2528066947204284,1.0600482756196836,1.378129827269523,1.2474825293921876,1.15107437472414,1.125641294725068
TRB-USD,2020-08-07,9.0,1.9007190187788647,1.6331151480643769,1.2528066947204284,1.0600482756196836,1.378129827269523,1.2474825293921876,1.15107437472414,1.125641294725068
TRB-USD,2020-08-07,9.0,1.9007190187788647,1.6331151480643769,1.2528066947204284,1.0600482756196836,1.378129827269523,1.2474825293921876,1.15107437472414,1.125641294725068
TRB-USD,2020-08-07,9.0,1.9007190187788647,1.6331151480643769,1.2528066947204284,1.0600482756196836,1.378129827269523,1.2474825293921876,1.15107437472414,1.125641294725068
TRB-USD,2020-08-11,8.0,4.829596785502467,4.505620175798839,3.814832250261947,2.721724507469885,3.01830368007635,2.56548040371982,2.0804454607000658,1.6468487633095954
TRB-USD,2020-08-11,9.0,4.829596785502467,4.505620175798839,3.814832250261947,2.721724507469885,3.01830368007635,2.56548040371982,2.0804454607000658,1.6468487633095954
TRB-USD,2020-08-11,9.0,4.829596785502467,4.505620175798839,3.814832250261947,2.721724507469885,3.01830368007635,2.56548040371982,2.0804454607000658,1.6468487633095954
TRB-USD,2020-08-11,9.0,4.829596785502467,4.505620175798839,3.814832250261947,2.721724507469885,3.01830368007635,2.56548040371982,2.0804454607000658,1.6468487633095954
TRB-USD,2020-08-25,2.0,6.1930569458561,6.872443740223844,7.340099986650955,7.752471261670465,7.167422194689417,7.411013506897746,7.545655948566221,7.597044939045038
TRB-USD,2020-08-25,1.0,6.1930569458561,6.872443740223844,7.340099986650955,7.752471261670465,7.167422194689417,7.411013506897746,7.545655948566221,7.597044939045038
TRB-USD,2020-08-25,1.0,6.1930569458561,6.872443740223844,7.340099986650955,7.752471261670465,7.167422194689417,7.411013506897746,7.545655948566221,7.597044939045038
TRB-USD,2020-08-25,2.0,6.1930569458561,6.872443740223844,7.340099986650955,7.752471261670465,7.167422194689417,7.411013506897746,7.545655948566221,7.597044939045038
TRB-USD,2020-09-05,,4.278470195595567,6.679443442605944,7.97257163926804,9.719970151866171,7.549445545033119,8.367189382392507,8.789125867339147,8.993264424356923
TRB-USD,2020-09-09,4.0,-0.0553562081859908,0.8087064216359963,2.0348132470376896,3.0590471987540013,3.7842772098433617,4.744185564350699,5.728055350029375,6.651365875777296
TRB-USD,2020-09-09,4.0,-0.0553562081859908,0.8087064216359963,2.0348132470376896,3.0590471987540013,3.7842772098433617,4.744185564350699,5.728055350029375,6.651365875777296
TRB-USD,2020-09-09,3.0,-0.0553562081859908,0.8087064216359963,2.0348132470376896,3.0590471987540013,3.7842772098433617,4.744185564350699,5.728055350029375,6.651365875777296
TRB-USD,2020-09-09,2.0,-0.0553562081859908,0.8087064216359963,2.0348132470376896,3.0590471987540013,3.7842772098433617,4.744185564350699,5.728055350029375,6.651365875777296
TRB-USD,2020-10-06,7.0,-4.943004991290053,-4.682163737684945,-4.623939335721804,-4.607855307506906,-4.65985082045384,-4.589062277744786,-4.565786912759745,-4.55124880701923
TRB-USD,2020-10-06,7.0,-4.943004991290053,-4.682163737684945,-4.623939335721804,-4.607855307506906,-4.65985082045384,-4.589062277744786,-4.565786912759745,-4.55124880701923
TRB-USD,2020-10-06,7.0,-4.943004991290053,-4.682163737684945,-4.623939335721804,-4.607855307506906,-4.65985082045384,-4.589062277744786,-4.565786912759745,-4.55124880701923
TRB-USD,2020-10-06,7.0,-4.943004991290053,-4.682163737684945,-4.623939335721804,-4.607855307506906,-4.65985082045384,-4.589062277744786,-4.565786912759745,-4.55124880701923
TRB-USD,2020-10-20,7.0,-1.2615290743498733,-1.1052632388032322,-1.1882478083552428,-1.516474726292525,-1.8304529355959065,-1.9726839009074149,-2.1895390664334604,-2.4398618809530146
TRB-USD,2020-10-20,7.0,-1.2615290743498733,-1.1052632388032322,-1.1882478083552428,-1.516474726292525,-1.8304529355959065,-1.9726839009074149,-2.1895390664334604,-2.4398618809530146
TRB-USD,2020-10-20,7.0,-1.2615290743498733,-1.1052632388032322,-1.1882478083552428,-1.516474726292525,-1.8304529355959065,-1.9726839009074149,-2.1895390664334604,-2.4398618809530146
TRB-USD,2020-10-20,7.0,-1.2615290743498733,-1.1052632388032322,-1.1882478083552428,-1.516474726292525,-1.8304529355959065,-1.9726839009074149,-2.1895390664334604,-2.4398618809530146
TRB-USD,2020-11-03,7.0,-1.0961125204681963,-0.8268118556138724,-0.534715126786832,-0.3755370683395647,-0.5072621976275631,-0.3600496169174048,-0.2433590572432878,-0.1705200398574018
